acct_num,status,gender,last_name,first_name,salary,city,state,
CU-67714081,RM,F,GREEN, charlotte,$134408,olean,NY,
CU-95115683,RM,M,ADAMS, james,$286330,saratoga%springs,NY,
CU-83852571,RM,M,ADAMS, john,$51548,middletown,NY,
CU-35970297,RMS,M,ADAMS, robert,$233707,oneonta,NY,
CU-64649407,RMS,M,ADAMS, michael,$195249,hornell,NY,
CU-08392337^,RM,M,ADAMS, william,$142686,mechanicville,NY,
CU-15525481,RM,M,ADAMS, david,$60892,cohoes,NY,
CU-87264588,RM,M,ADAMS, richard,$176058,beacon,NY,
CU-29135660,RR,M,ADAMS, joseph,$83050,utica,NY,
CU-88911476@,RM,M,ADAMS, thomas,$220506,port%jervis,NY,
CU-86365587,RMS,M,ADAMS, charles,$94335,,NY,
CU-81160900,RMS,M,ADAMS, christopher,$285043,fulton,NY,
CU-52871860,RM,M,ADAMS, daniel,$178563,troy,NY,
CU-30608387,RMS,M,ADAMS, matthew,$236447,sherrill,NY,
CU-93448869,RR,M,ADAMS, anthony,$79559,albany,NY,
CU-15234295,RM,M,ADAMS, donald,$347362,dunkirk,NY,
CU-34838398@,RMS,M,ADAMS, mark,$61104,buffalo,NY,
CU-86094149,RM,M,ADAMS, paul,$89977,geneva,NY,
CU-80152542,RMS,M,ADAMS, steven,$91780,cohoes,NY,
CU-22387523,RM,M,ADAMS, andrew,$237294,ithaca,NY,
CU-06568918,RMS,M,ADAMS, kenneth,$210479,gloversville,NY,
CU-95465193,RMS,M,ADAMS, joshua,$150518,utica,NY,
CU-53805302,RM,M,ADAMS, kevin,$308812,corning,NY,
CU-93196723,RMS,M,ADAMS, brian,$100978,new%rochelle,NY,
CU-47564005,RM,M,ADAMS, george,$196383,lackawanna,NY,
CU-46339416,RMS,M,ADAMS, edward,$222390,corning,NY,
CU-24251957^,RMS,M,ADAMS, ronald,$164108,yonkers,NY,
CU-26297703^,RM,M,ADAMS, timothy,$315974,batavia,NY,
CU-01889152@,RM,M,ADAMS, jason,$119542,kingston,NY,
CU-73491931,RM,M,ADAMS, jeffrey,$103731,rye,NY,
CU-47555179^,RR,M,ADAMS, ryan,$281367,buffalo,NY,
CU-09096515,RM,M,ADAMS, jacob,$153348,canandaigua,NY,
CU-75440229,RMS,M,ADAMS, gary,$150544,canandaigua,NY,
CU-78337695@,RR,M,ADAMS, nicholas,$141654,rome,NY,
CU-34466421@,RM,M,ADAMS, eric,$258861,peekskill,NY,
CU-00534934@,RMS,M,ADAMS, jonathan,$275536,hudson,NY,
CU-97794761,RMS,M,ADAMS, stephen,$345568,ithaca,NY,
CU-41511654,RMS,M,ADAMS, larry,$336852,schenectady,NY,
CU-65586974^,RR,M,ADAMS, justin,$102027,olean,NY,
CU-87703898,RMS,M,ADAMS, scott,$346724,ithaca,NY,
CU-45464770,RMS,M,ADAMS, brandon,$228056,gloversville,NY,
CU-75864147,RR,M,ADAMS, benjamin,$160893,plattsburgh,NY,
CU-69483748,RM,M,ADAMS, samuel,$155710,auburn,NY,
CU-99944215,RM,M,ADAMS, frank,$120365,albany,NY,
CU-53115320,RMS,M,ADAMS, gregory,$126969,watertown,NY,
CU-46933037,RM,M,ADAMS, raymond,$50903,beacon,NY,
CU-62257225,RM,M,ADAMS, alexander,$80441,salamanca,NY,
CU-29662770,RMS,M,ADAMS, patrick,$237139,hornell,NY,
CU-83851397,RR,M,ADAMS, jack,$238022,mechanicville,NY,
CU-08305806^,RM,M,ADAMS, dennis,$78132,albany,NY,
CU-96731113,RMS,M,ADAMS, jerry,$91814,long%beach,NY,
CU-17418316@,RMS,M,ADAMS, tyler,$59619,oneonta,NY,
CU-14308716,RMS,M,ADAMS, aaron,$114432,lackawanna,NY,
CU-67476375,RM,M,ADAMS, jose,$300061,auburn,NY,
CU-89734367,RM,M,ADAMS, henry,$114886,watertown,NY,
CU-21806383^,RMS,M,ADAMS, adam,$273614,geneva,NY,
CU-55721788,RMS,M,ADAMS, douglas,$264192,glens%falls,NY,
CU-75979980,RM,M,ADAMS, nathan,$330603,elmira,NY,
CU-08967123,RR,M,ADAMS, peter,$153303,,NY,
CU-14792071,RR,M,ADAMS, zachary,$273934,watervliet,NY,
CU-39879263^,RM,M,ADAMS, kyle,$321410,glen%cove,NY,
CU-63804319@,RMS,M,ADAMS, walter,$237046,dunkirk,NY,
CU-00112641@,RR,M,ADAMS, harold,$321937,rome,NY,
CU-14531771,RR,M,ADAMS, jeremy,$323646,oneida,NY,
CU-43173306^,RM,M,ADAMS, ethan,$226470,middletown,NY,
CU-59547581,RM,M,ADAMS, carl,$172832,niagara%falls,NY,
CU-37816108,RM,M,ADAMS, keith,$175587,binghamton,NY,
CU-17773219,RM,M,ADAMS, roger,$314022,utica,NY,
CU-87943303@,RMS,M,ADAMS, gerald,$66872,hornell,NY,
CU-55840028,RMS,M,ADAMS, christian,$286170,plattsburgh,NY,
CU-91642779@,RM,M,ADAMS, terry,$64284,ithaca,NY,
CU-23349068,RM,M,ADAMS, sean,$162874,mechanicville,NY,
CU-34285104@,RM,M,ADAMS, arthur,$183850,plattsburgh,NY,
CU-84938385,RM,M,ADAMS, austin,$110696,sherrill,NY,
CU-91390701,RM,M,ADAMS, noah,$245983,jamestown,NY,
CU-79017108,RM,M,ADAMS, lawrence,$190423,plattsburgh,NY,
CU-62618126,RM,M,ADAMS, jesse,$260283,plattsburgh,NY,
CU-25195452,RM,M,ADAMS, joe,$223194,long%beach,NY,
CU-16736279,RMS,M,ADAMS, bryan,$280088,glen%cove,NY,
CU-38444010,RMS,M,ADAMS, billy,$91148,poughkeepsie,NY,
CU-92084605@,RM,M,ADAMS, jordan,$303447,watervliet,NY,
CU-56954089,RM,M,ADAMS, albert,$291336,batavia,NY,
CU-56365516,RMS,M,ADAMS, dylan,$194501,salamanca,NY,
CU-73034727,RMS,M,ADAMS, bruce,$115229,schenectady,NY,
CU-43222348,RMS,M,ADAMS, willie,$302158,cortland,NY,
CU-10775217,RR,M,ADAMS, gabriel,$209657,saratoga%springs,NY,
CU-69258832@,RMS,M,ADAMS, alan,$183415,beacon,NY,
CU-01418592,RR,M,ADAMS, juan,$78286,elmira,NY,
CU-18427562@,RR,M,ADAMS, logan,$314811,buffalo,NY,
CU-19930593,RR,M,ADAMS, wayne,$210176,new%rochelle,NY,
CU-53793618,RM,M,ADAMS, ralph,$246780,glen%cove,NY,
CU-61280972,RMS,M,ADAMS, roy,$343376,,NY,
CU-34968571,RMS,M,ADAMS, eugene,$195293,fulton,NY,
CU-28373376,RM,M,ADAMS, randy,$162358,buffalo,NY,
CU-14739274,RR,M,ADAMS, vincent,$199450,sherrill,NY,
CU-97309724@,RMS,M,ADAMS, russell,$288493,olean,NY,
CU-33471214,RM,M,ADAMS, louis,$120361,olean,NY,
CU-83241442,RR,M,ADAMS, philip,$139558,cortland,NY,
CU-97085736,RM,M,ADAMS, bobby,$85620,middletown,NY,
CU-04390672,RM,M,ADAMS, johnny,$341970,saratoga%springs,NY,
CU-15588298,RMS,M,ADAMS, bradley,$169357,gloversville,NY,
CU-89885262,RR,F,ADAMS, mary,$134537,gloversville,NY,
CU-13833244,RMS,F,ADAMS, patricia,$212823,gloversville,NY,
CU-30636668,RR,F,ADAMS, jennifer,$58692,gloversville,NY,
CU-15102830,RR,F,ADAMS, linda,$84862,gloversville,NY,
CU-39052546,RR,F,ADAMS, elizabeth,$123985,gloversville,NY,
CU-27458537,RR,F,ADAMS, barbara,$112684,gloversville,NY,
CU-95650894,RMS,F,ADAMS, susan,$150044,gloversville,NY,
CU-75468414,RM,F,ADAMS, jessica,$184744,gloversville,NY,
CU-59914678,RR,F,ADAMS, sarah,$226619,gloversville,NY,
CU-43153451,RR,F,ADAMS, karen,$163876,gloversville,NY,
CU-07085768,RR,F,ADAMS, nancy,$118847,gloversville,NY,
CU-14547788,RR,F,ADAMS, lisa,$107116,gloversville,NY,
CU-32075502,RMS,F,ADAMS, margaret,$108889,gloversville,NY,
CU-17840505,RR,F,ADAMS, betty,$134975,gloversville,NY,
CU-63030480,RR,F,ADAMS, sandra,$151675,gloversville,NY,
CU-64432553,RR,F,ADAMS, ashley,$238626,gloversville,NY,
CU-80897637,RM,F,ADAMS, dorothy,$198235,gloversville,NY,
CU-14812178,RM,F,ADAMS, kimberly,$126191,gloversville,NY,
CU-96573237,RR,F,ADAMS, emily,$57115,gloversville,NY,
CU-93378936,RMS,F,ADAMS, donna,$177530,gloversville,NY,
CU-42524314,RM,F,ADAMS, michelle,$190880,gloversville,NY,
CU-36920590,RM,F,ADAMS, carol,$256271,gloversville,NY,
CU-56505792,RM,F,ADAMS, amanda,$177774,gloversville,NY,
CU-84912494,RMS,F,ADAMS, melissa,$52322,gloversville,NY,
CU-47197436,RR,F,ADAMS, deborah,$42646,gloversville,NY,
CU-99120538,RR,F,ADAMS, stephanie,$207883,gloversville,NY,
CU-03653804,RM,F,ADAMS, rebecca,$121923,gloversville,NY,
CU-70007420,RMS,F,ADAMS, laura,$268423,gloversville,NY,
CU-46917696,RR,F,ADAMS, sharon,$58192,gloversville,NY,
CU-10746358,RM,F,ADAMS, cynthia,$59069,gloversville,NY,
CU-01688626,RR,F,ADAMS, kathleen,$140914,gloversville,NY,
CU-44650066,RM,F,ADAMS, amy,$95764,gloversville,NY,
CU-87970889,RMS,F,ADAMS, shirley,$160550,gloversville,NY,
CU-85839116,RR,F,ADAMS, angela,$235870,gloversville,NY,
CU-79170531,RR,F,ADAMS, helen,$247765,gloversville,NY,
CU-39786676,RM,F,ADAMS, anna,$199300,gloversville,NY,
CU-01340915,RR,F,ADAMS, brenda,$102427,gloversville,NY,
CU-54314998,RR,F,ADAMS, pamela,$89143,gloversville,NY,
CU-43449792,RMS,F,ADAMS, nicole,$224084,gloversville,NY,
CU-48316720,RM,F,ADAMS, samantha,$124970,gloversville,NY,
CU-11288963,RR,F,ADAMS, katherine,$167481,gloversville,NY,
CU-29365315,RR,F,ADAMS, emma,$168548,gloversville,NY,
CU-56968761,RR,F,ADAMS, ruth,$229605,gloversville,NY,
CU-18199260,RR,F,ADAMS, christine,$239753,gloversville,NY,
CU-84156979,RR,F,ADAMS, catherine,$183928,gloversville,NY,
CU-06310132,RR,F,ADAMS, debra,$194153,gloversville,NY,
CU-54725459,RM,F,ADAMS, rachel,$201860,gloversville,NY,
CU-58186912,RR,F,ADAMS, carolyn,$142377,gloversville,NY,
CU-05963916,RR,F,ADAMS, janet,$151450,gloversville,NY,
CU-18199443,RR,F,ADAMS, virginia,$97125,gloversville,NY,
CU-50600995,RR,F,ADAMS, maria,$244839,gloversville,NY,
CU-42063244,RMS,F,ADAMS, heather,$237551,gloversville,NY,
CU-98516703,RR,F,ADAMS, diane,$62243,gloversville,NY,
CU-02383470,RM,F,ADAMS, julie,$205054,gloversville,NY,
CU-41599022,RR,F,ADAMS, joyce,$146987,gloversville,NY,
CU-04858241,RR,F,ADAMS, victoria,$66622,gloversville,NY,
CU-17929578,RM,F,ADAMS, kelly,$60650,gloversville,NY,
CU-37542651,RM,F,ADAMS, christina,$71647,gloversville,NY,
CU-46190967,RMS,F,ADAMS, lauren,$136843,gloversville,NY,
CU-06620034,RR,F,ADAMS, joan,$175960,gloversville,NY,
CU-96766025,RR,F,ADAMS, evelyn,$172964,gloversville,NY,
CU-93149531,RR,F,ADAMS, olivia,$37004,gloversville,NY,
CU-04943240,RM,F,ADAMS, judith,$181279,gloversville,NY,
CU-31786781,RR,F,ADAMS, megan,$242820,gloversville,NY,
CU-87827101,RMS,F,ADAMS, cheryl,$174733,gloversville,NY,
CU-32361330,RM,F,ADAMS, martha,$238500,gloversville,NY,
CU-25053261,RR,F,ADAMS, andrea,$65653,gloversville,NY,
CU-71604913,RR,F,ADAMS, frances,$49266,gloversville,NY,
CU-32604211,RM,F,ADAMS, hannah,$185696,gloversville,NY,
CU-78676485,RR,F,ADAMS, jacqueline,$284412,gloversville,NY,
CU-93476700,RM,F,ADAMS, ann,$272691,gloversville,NY,
CU-70367112,RMS,F,ADAMS, gloria,$221756,gloversville,NY,
CU-53756708,RR,F,ADAMS, jean,$197158,gloversville,NY,
CU-25386496,RR,F,ADAMS, kathryn,$96287,gloversville,NY,
CU-33671638,RM,F,ADAMS, alice,$91799,gloversville,NY,
CU-94846789,RM,F,ADAMS, teresa,$104778,gloversville,NY,
CU-03963448,RMS,F,ADAMS, sara,$241266,gloversville,NY,
CU-02600644,RR,F,ADAMS, janice,$65947,gloversville,NY,
CU-83566453,RR,F,ADAMS, doris,$242669,gloversville,NY,
CU-53655923,RR,F,ADAMS, madison,$98964,gloversville,NY,
CU-32269200,RR,F,ADAMS, julia,$188487,gloversville,NY,
CU-67379279,RR,F,ADAMS, grace,$38588,gloversville,NY,
CU-37119791,RR,F,ADAMS, judy,$87220,gloversville,NY,
CU-17411789,RR,F,ADAMS, abigail,$139866,gloversville,NY,
CU-88597782,RR,F,ADAMS, marie,$244381,gloversville,NY,
CU-38227947,RM,F,ADAMS, denise,$230781,gloversville,NY,
CU-62737068,RMS,F,ADAMS, beverly,$186957,gloversville,NY,
CU-91111694,RR,F,ADAMS, amber,$234107,gloversville,NY,
CU-39669196,RR,F,ADAMS, theresa,$217908,gloversville,NY,
CU-23873153,RM,F,ADAMS, marilyn,$88950,gloversville,NY,
CU-91388119,RR,F,ADAMS, danielle,$245003,gloversville,NY,
CU-72761385,RR,F,ADAMS, diana,$179572,gloversville,NY,
CU-57173158,RR,F,ADAMS, brittany,$161312,gloversville,NY,
CU-29887132,RR,F,ADAMS, natalie,$234281,gloversville,NY,
CU-72499362,RR,F,ADAMS, sophia,$225641,gloversville,NY,
CU-07975220,RMS,F,ADAMS, rose,$181249,gloversville,NY,
CU-50860559,RR,F,ADAMS, isabella,$193266,gloversville,NY,
CU-66726676,RMS,F,ADAMS, alexis,$80100,gloversville,NY,
CU-52279648,RM,F,ADAMS, kayla,$184082,gloversville,NY,
CU-67759641,RR,F,ADAMS, charlotte,$275704,gloversville,NY,
CU-02173567,RMS,M,NELSON, james,$146905,salamanca,NY,
CU-96105748,RM,M,NELSON, john,$250309,johnstown,NY,
CU-40086898,RR,M,NELSON, robert,$175829,norwich,NY,
CU-89924966,RM,M,NELSON, michael,$92797,white%plains,NY,
CU-40127301,RMS,M,NELSON, william,$54335,lackawanna,NY,
CU-46780137^,RMS,M,NELSON, david,$88002,mount%vernon,NY,
CU-24626447^,RM,M,NELSON, richard,$187258,rochester,NY,
CU-71608226,RM,M,NELSON, joseph,$338195,,NY,
CU-12454454,RR,M,NELSON, thomas,$262822,gloversville,NY,
CU-24618539^,RMS,M,NELSON, charles,$307209,niagara%falls,NY,
CU-19932496,RM,M,NELSON, christopher,$337096,geneva,NY,
CU-80567313,RMS,M,NELSON, daniel,$143940,oneida,NY,
CU-58212019^,RMS,M,NELSON, matthew,$145297,tonawanda,NY,
CU-12218905,RMS,M,NELSON, anthony,$126302,oswego,NY,
CU-77834201,RM,M,NELSON, donald,$67352,white%plains,NY,
CU-78020878,RM,M,NELSON, mark,$92665,peekskill,NY,
CU-72570251,RMS,M,NELSON, paul,$242961,newburgh,NY,
CU-81103985,RM,M,NELSON, steven,$107789,tonawanda,NY,
CU-94745016,RM,M,NELSON, andrew,$197592,little%falls,NY,
CU-50674326,RM,M,NELSON, kenneth,$182223,jamestown,NY,
CU-79605599,RMS,M,NELSON, joshua,$78162,watertown,NY,
CU-28001107,RR,M,NELSON, kevin,$266029,niagara%falls,NY,
CU-67019998,RM,M,NELSON, brian,$287821,tonawanda,NY,
CU-13888930,RMS,M,NELSON, george,$201102,little%falls,NY,
CU-57975766,RM,M,NELSON, edward,$94474,rome,NY,
CU-41909483,RMS,M,NELSON, ronald,$333854,glen%cove,NY,
CU-69004830,RM,M,NELSON, timothy,$82769,kingston,NY,
CU-75029533,RM,M,NELSON, jason,$223697,peekskill,NY,
CU-11694123@,RR,M,NELSON, jeffrey,$54823,yonkers,NY,
CU-75597920,RR,M,NELSON, ryan,$61669,corning,NY,
CU-35566729,RMS,M,NELSON, jacob,$261520,schenectady,NY,
CU-52669448,RM,M,NELSON, gary,$82712,buffalo,NY,
CU-68564443,RMS,M,NELSON, nicholas,$72815,amsterdam,NY,
CU-32053461,RM,M,NELSON, eric,$322272,plattsburgh,NY,
CU-28485047,RM,M,NELSON, jonathan,$321545,sherrill,NY,
CU-18926533,RMS,M,NELSON, stephen,$348622,hudson,NY,
CU-82180680,RMS,M,NELSON, larry,$90446,new%rochelle,NY,
CU-80797456,RMS,M,NELSON, justin,$224240,sherrill,NY,
CU-03273407,RR,M,NELSON, scott,$214843,rensselaer,NY,
CU-08318372,RMS,M,NELSON, brandon,$109948,new%york,NY,
CU-25831653,RR,M,NELSON, benjamin,$298223,new%york,NY,
CU-05907366@,RM,M,NELSON, samuel,$239393,gloversville,NY,
CU-81276609@,RMS,M,NELSON, frank,$278878,oswego,NY,
CU-01385990@,RMS,M,NELSON, gregory,$304103,lockport,NY,
CU-99015445,RMS,M,NELSON, raymond,$186213,plattsburgh,NY,
CU-14700423@,RM,M,NELSON, alexander,$166363,oswego,NY,
CU-29059827,RM,M,NELSON, patrick,$159514,beacon,NY,
CU-40639751,RMS,M,NELSON, jack,$347701,rye,NY,
CU-53327607@,RMS,M,NELSON, dennis,$263981,sherrill,NY,
CU-05014414^,RM,M,NELSON, jerry,$76174,auburn,NY,
CU-29651218,RMS,M,NELSON, tyler,$106706,cohoes,NY,
CU-78400341,RM,M,NELSON, aaron,$284548,batavia,NY,
CU-61448115,RMS,M,NELSON, jose,$103085,niagara%falls,NY,
CU-17567966,RMS,M,NELSON, henry,$214299,long%beach,NY,
CU-46801113,RM,M,NELSON, adam,$179993,hornell,NY,
CU-20874437,RM,M,NELSON, douglas,$99325,,NY,
CU-02861248^,RMS,M,NELSON, nathan,$180487,jamestown,NY,
CU-75679691,RMS,M,NELSON, peter,$60191,geneva,NY,
CU-70363519,RMS,M,NELSON, zachary,$81762,cohoes,NY,
CU-34848486,RM,M,NELSON, kyle,$196740,dunkirk,NY,
CU-78360311,RMS,M,NELSON, walter,$251154,niagara%falls,NY,
CU-33196893@,RR,M,NELSON, harold,$236067,rye,NY,
CU-03388288,RM,M,NELSON, jeremy,$289787,newburgh,NY,
CU-42046108,RR,M,NELSON, ethan,$143079,port%jervis,NY,
CU-83046908,RM,M,NELSON, carl,$158976,poughkeepsie,NY,
CU-49488823@,RMS,M,NELSON, keith,$72904,hudson,NY,
CU-65405472,RMS,M,NELSON, roger,$296214,corning,NY,
CU-37993261,RMS,M,NELSON, gerald,$279426,johnstown,NY,
CU-99077979,RM,M,NELSON, christian,$104724,salamanca,NY,
CU-38862552,RM,M,NELSON, terry,$191971,mount%vernon,NY,
CU-54960687^,RM,M,NELSON, sean,$72253,watertown,NY,
CU-15986399,RM,M,NELSON, arthur,$278652,new%rochelle,NY,
CU-62373407@,RMS,M,NELSON, austin,$184612,new%rochelle,NY,
CU-35134207,RM,M,NELSON, noah,$289250,tonawanda,NY,
CU-58991080^,RM,M,NELSON, lawrence,$133897,newburgh,NY,
CU-16183158,RMS,M,NELSON, jesse,$273351,mount%vernon,NY,
CU-06044943,RM,M,NELSON, joe,$119088,norwich,NY,
CU-23119945,RMS,M,NELSON, bryan,$196324,batavia,NY,
CU-98264548@,RR,M,NELSON, billy,$214581,auburn,NY,
CU-65400172,RMS,M,NELSON, jordan,$260808,long%beach,NY,
CU-65078328,RMS,M,NELSON, albert,$149653,mount%vernon,NY,
CU-74822982,RM,M,NELSON, dylan,$79881,middletown,NY,
CU-64001584,RMS,M,NELSON, bruce,$220710,middletown,NY,
CU-88526927,RM,M,NELSON, willie,$120954,troy,NY,
CU-66559231@,RR,M,NELSON, gabriel,$191894,albany,NY,
CU-21438317,RMS,M,NELSON, alan,$102546,ogdensburg,NY,
CU-37051567@,RM,M,NELSON, juan,$310342,syracuse,NY,
CU-52607893,RMS,M,NELSON, logan,$314751,norwich,NY,
CU-67196255^,RMS,M,NELSON, wayne,$156462,jamestown,NY,
CU-79196114@,RR,M,NELSON, ralph,$331896,binghamton,NY,
CU-71126687^,RR,M,NELSON, roy,$157460,hudson,NY,
CU-10669621,RR,M,NELSON, eugene,$91223,cortland,NY,
CU-01318300,RM,M,NELSON, randy,$111127,auburn,NY,
CU-07993269,RM,M,NELSON, vincent,$181127,mount%vernon,NY,
CU-10993059,RM,M,NELSON, russell,$50588,norwich,NY,
CU-06775849,RM,M,NELSON, louis,$167197,ogdensburg,NY,
CU-53133250,RM,M,NELSON, philip,$121384,albany,NY,
CU-42214359,RM,M,NELSON, bobby,$290144,niagara%falls,NY,
CU-60662385,RM,M,NELSON, johnny,$239887,oneida,NY,
CU-46787109,RR,M,NELSON, bradley,$330281,white%plains,NY,
CU-51707737,RR,F,NELSON, mary,$120989,white%plains,NY,
CU-95304329,RR,F,NELSON, patricia,$295909,white%plains,NY,
CU-40667384,RR,F,NELSON, jennifer,$163127,white%plains,NY,
CU-12070197,RM,F,NELSON, linda,$259980,white%plains,NY,
CU-54475032,RM,F,NELSON, elizabeth,$210064,white%plains,NY,
CU-41123039,RR,F,NELSON, barbara,$130539,white%plains,NY,
CU-58893965,RR,F,NELSON, susan,$125436,white%plains,NY,
CU-97097563,RR,F,NELSON, jessica,$54480,white%plains,NY,
CU-45927610,RMS,F,NELSON, sarah,$215093,white%plains,NY,
CU-09286188,RM,F,NELSON, karen,$213509,white%plains,NY,
CU-61682447,RR,F,NELSON, nancy,$146714,white%plains,NY,
CU-06303017,RR,F,NELSON, lisa,$238344,white%plains,NY,
CU-75842018,RM,F,NELSON, margaret,$50331,white%plains,NY,
CU-63701831,RR,F,NELSON, betty,$115753,white%plains,NY,
CU-56964810,RM,F,NELSON, sandra,$118250,white%plains,NY,
CU-14768047,RM,F,NELSON, ashley,$275087,white%plains,NY,
CU-17254801,RMS,F,NELSON, dorothy,$157308,white%plains,NY,
CU-14114486,RR,F,NELSON, kimberly,$232184,white%plains,NY,
CU-69739108,RR,F,NELSON, emily,$166315,white%plains,NY,
CU-10376064,RM,F,NELSON, donna,$168273,white%plains,NY,
CU-42045622,RR,F,NELSON, michelle,$265104,white%plains,NY,
CU-96051950,RMS,F,NELSON, carol,$158743,white%plains,NY,
CU-48539389,RM,F,NELSON, amanda,$199342,white%plains,NY,
CU-28093887,RM,F,NELSON, melissa,$241680,white%plains,NY,
CU-39999449,RMS,F,NELSON, deborah,$251017,white%plains,NY,
CU-53251922,RR,F,NELSON, stephanie,$251941,white%plains,NY,
CU-35847365,RM,F,NELSON, rebecca,$233072,white%plains,NY,
CU-76677714,RR,F,NELSON, laura,$146649,white%plains,NY,
CU-07230274,RR,F,NELSON, sharon,$39326,white%plains,NY,
CU-67624728,RM,F,NELSON, cynthia,$74080,white%plains,NY,
CU-24879056,RR,F,NELSON, kathleen,$239169,white%plains,NY,
CU-81815810,RR,F,NELSON, amy,$152050,white%plains,NY,
CU-62932141,RM,F,NELSON, shirley,$97117,white%plains,NY,
CU-95013746,RR,F,NELSON, angela,$259885,white%plains,NY,
CU-56936209,RM,F,NELSON, helen,$203648,white%plains,NY,
CU-67838506,RMS,F,NELSON, anna,$55169,white%plains,NY,
CU-47096136,RR,F,NELSON, brenda,$170230,white%plains,NY,
CU-76622586,RR,F,NELSON, pamela,$159614,white%plains,NY,
CU-68063563,RR,F,NELSON, nicole,$69455,white%plains,NY,
CU-07939359,RMS,F,NELSON, samantha,$148425,white%plains,NY,
CU-20679570,RR,F,NELSON, katherine,$171321,white%plains,NY,
CU-39968383,RR,F,NELSON, emma,$268900,white%plains,NY,
CU-60949095,RMS,F,NELSON, ruth,$135075,white%plains,NY,
CU-51936598,RR,F,NELSON, christine,$91927,white%plains,NY,
CU-48887553,RR,F,NELSON, catherine,$181491,white%plains,NY,
CU-35489826,RR,F,NELSON, debra,$35948,white%plains,NY,
CU-65341492,RR,F,NELSON, rachel,$222179,white%plains,NY,
CU-50273873,RR,F,NELSON, carolyn,$188053,white%plains,NY,
CU-64690336,RR,F,NELSON, janet,$60924,white%plains,NY,
CU-01425413,RR,F,NELSON, virginia,$175913,white%plains,NY,
CU-11038623,RR,F,NELSON, maria,$169963,white%plains,NY,
CU-67761379,RMS,F,NELSON, heather,$209508,white%plains,NY,
CU-12196821,RR,F,NELSON, diane,$261298,white%plains,NY,
CU-42411719,RM,F,NELSON, julie,$88065,white%plains,NY,
CU-61957368,RR,F,NELSON, joyce,$53504,white%plains,NY,
CU-71582087,RMS,F,NELSON, victoria,$129879,white%plains,NY,
CU-39229538,RM,F,NELSON, kelly,$274024,white%plains,NY,
CU-20144687,RR,F,NELSON, christina,$230253,white%plains,NY,
CU-16391251,RR,F,NELSON, lauren,$185608,white%plains,NY,
CU-98505120,RR,F,NELSON, joan,$93086,white%plains,NY,
CU-28229600,RMS,F,NELSON, evelyn,$247911,white%plains,NY,
CU-82641418,RR,F,NELSON, olivia,$69070,white%plains,NY,
CU-11108570,RR,F,NELSON, judith,$254728,white%plains,NY,
CU-93337221,RM,F,NELSON, megan,$234424,white%plains,NY,
CU-11644117,RR,F,NELSON, cheryl,$63461,white%plains,NY,
CU-48246668,RR,F,NELSON, martha,$160548,white%plains,NY,
CU-80964054,RMS,F,NELSON, andrea,$125159,white%plains,NY,
CU-83227152,RMS,F,NELSON, frances,$80916,white%plains,NY,
CU-36546792,RR,F,NELSON, hannah,$127133,white%plains,NY,
CU-79434496,RR,F,NELSON, jacqueline,$239123,white%plains,NY,
CU-84644930,RR,F,NELSON, ann,$177900,white%plains,NY,
CU-31094217,RR,F,NELSON, gloria,$185724,white%plains,NY,
CU-45361215,RR,F,NELSON, jean,$148013,white%plains,NY,
CU-78041979,RM,F,NELSON, kathryn,$73318,white%plains,NY,
CU-35244120,RMS,F,NELSON, alice,$89383,white%plains,NY,
CU-05614398,RM,F,NELSON, teresa,$181336,white%plains,NY,
CU-46585987,RR,F,NELSON, sara,$290059,white%plains,NY,
CU-98851027,RR,F,NELSON, janice,$111066,white%plains,NY,
CU-39910118,RR,F,NELSON, doris,$155976,white%plains,NY,
CU-22666691,RR,F,NELSON, madison,$256445,white%plains,NY,
CU-41577083,RM,F,NELSON, julia,$223557,white%plains,NY,
CU-93138677,RR,F,NELSON, grace,$151619,white%plains,NY,
CU-58200978,RR,F,NELSON, judy,$80936,white%plains,NY,
CU-91881064,RM,F,NELSON, abigail,$62553,white%plains,NY,
CU-57998647,RR,F,NELSON, marie,$200710,white%plains,NY,
CU-12786648,RR,F,NELSON, denise,$215505,white%plains,NY,
CU-72450865,RR,F,NELSON, beverly,$198226,white%plains,NY,
CU-71792727,RM,F,NELSON, amber,$55373,white%plains,NY,
CU-24332401,RR,F,NELSON, theresa,$131789,white%plains,NY,
CU-83515531,RMS,F,NELSON, marilyn,$147734,white%plains,NY,
CU-95217582,RR,F,NELSON, danielle,$273801,white%plains,NY,
CU-70066386,RM,F,NELSON, diana,$175270,white%plains,NY,
CU-48424446,RR,F,NELSON, brittany,$100272,white%plains,NY,
CU-61517462,RR,F,NELSON, natalie,$266739,white%plains,NY,
CU-23804764,RM,F,NELSON, sophia,$235029,white%plains,NY,
CU-99112855,RR,F,NELSON, rose,$89248,white%plains,NY,
CU-63309614,RMS,F,NELSON, isabella,$153110,white%plains,NY,
CU-66525659,RM,F,NELSON, alexis,$216102,white%plains,NY,
CU-46355808,RR,F,NELSON, kayla,$235341,white%plains,NY,
CU-71386427,RR,F,NELSON, charlotte,$203884,white%plains,NY,
CU-51610502,RM,M,BAKER, james,$229435,long%beach,NY,
CU-56155206,RM,M,BAKER, john,$316513,rochester,NY,
CU-84846414@,RR,M,BAKER, robert,$87614,albany,NY,
CU-33642242,RM,M,BAKER, michael,$282636,corning,NY,
